weight,age,height
83,35,170.18
49,32,162.56
108,35,162.56
68,28,170.18
95,36,154.94
58,39,154.94
72,31,180.34
56,40,165.1
56,20,170.18
53,29,157.48
90,40,167.64
48,31,157.48
49,22,165.1
52,30,157.48
59,37,177.8
65,56,170.18
57,32,167.64
61,27,152.4
54,31,162.56
49,26,154.94
56,51,160.02
63,30,172.72
68,32,175.26
62,30,167.64
63,32,170.18
63,48,172.72
56,45,170.18
68,32,170.18
59,29,162.56
64,29,162.56
52,38,167.64
64,26,167.64
70,31,165.1
58,27,162.56
58,46,165.1
63,23,162.56
58,28,172.72
58,37,167.64
72,32,167.64
52,29,162.56
47,24,160.02
63,25,177.8
53,36,157.48
74,30,172.72
63,41,170.18
63,33,180.34
58,32,170.18
56,37,165.1
56,38,162.56
67,27,167.64
59,31,165.1
54,30,170.18
58,35,162.56
65,29,160.02
54,30,160.02
54,30,165.1
77,26,177.8
54,38,160.02
79,27,160.02
48,43,162.56
53,36,157.48
58,53,170.18
68,31,157.48
74,32,177.8
53,39,165.1
56,32,165.1
74,28,162.56
53,31,167.64
52,31,157.48
61,23,160.02
63,28,170.18
58,24,175.26
77,26,160.02
65,28,167.64
59,38,177.8
68,34,170.18
53,41,162.56
77,30,167.64
54,25,162.56
72,31,167.64
63,53,162.56
83,53,162.56
61,46,172.72
74,26,154.94
58,47,172.72
59,35,160.02
57,49,162.56
74,28,165.1
56,35,167.64
52,25,165.1
56,38,162.56
61,29,170.18
72,31,175.26
68,36,175.26
81,37,157.48
63,28,170.18
72,36,175.26
63,27,165.1
58,26,170.18
49,48,162.56
45,30,154.94
61,,172.72
86,35,170.18
49,27,154.94
52,46,157.48
54,31,162.56
65,55,160.02
65,26,170.18
56,48,162.56
45,33,162.56
63,22,172.72
58,32,167.64
52,37,165.1
55,54,165.1
52,34,149.86
45,34,152.4
65,29,170.18
58,35,165.1
54,38,165.1
95,53,170.18
68,28,177.8
51,35,165.1
56,30,172.72
54,20,172.72
58,30,157.48
79,28,172.72
65,34,175.26
46,32,149.86
61,35,
90,28,185.42
73,36,172.72
58,37,175.26
68,46,157.48
63,41,154.94
63,28,165.1
74,40,170.18
49,18,149.86
72,28,170.18
58,34,162.56
55,35,167.64
63,27,167.64
55,30,160.02
68,35,170.18
52,33,160.02
72,31,167.64
58,32,162.56
63,23,167.64
48,36,160.02
61,28,162.56
113,27,165.1
53,32,160.02
68,34,175.26
59,38,177.8
61,31,170.18
58,36,165.1
55,29,162.56
52,31,152.4
70,38,162.56
68,41,167.64
56,36,175.26
52,48,160.02
70,40,177.8
68,37,170.18
86,36,175.26
59,28,165.1
56,32,154.94
63,29,162.56
63,32,172.72
61,32,165.1
77,48,167.64
61,29,175.26
68,50,172.72
52,25,162.56
52,52,162.56
58,45,170.18
49,34,160.02
58,31,165.1
58,28,157.48
68,29,175.26
47,27,160.02
63,32,175.26
56,42,157.48
53,32,160.02
63,42,175.26
55,42,167.64
54,24,170.18
56,38,160.02
65,32,167.64
52,24,154.94
72,29,175.26
55,51,165.1
60,35,165.1
61,29,165.1
68,38,165.1
53,48,154.94
68,38,160.02
57,26,162.56
58,32,167.64
58,50,162.56
64,32,172.72
81,38,170.18
56,43,157.48
65,28,160.02
69,31,167.64
72,28,170.18
70,52,172.72
49,91,160.02
65,45,157.48
53,41,162.56
59,23,175.26
61,27,177.8
74,40,167.64
54,31,170.18
58,28,165.1
68,30,175.26
63,27,170.18
50,31,165.1
54,22,165.1
45,41,160.02
61,38,162.56
58,45,165.1
63,24,170.18
52,31,160.02
54,36,157.48
56,30,167.64
81,34,170.18
51,34,154.94
72,39,165.1
63,32,165.1
58,41,167.64
63,32,165.1
52,29,162.56
61,33,165.1
70,48,175.26
54,28,165.1
68,28,157.48
63,33,167.64
68,31,177.8
63,41,165.1
55,42,167.64
45,35,162.56
46,30,160.02
56,32,165.1
60,45,170.18
58,34,167.64
55,25,165.1
52,33,165.1
80,32,167.64
63,20,157.48
45,24,162.56
58,19,170.18
65,22,175.26
56,32,165.1
90,30,177.8
65,30,170.18
72,46,175.26
55,50,154.94
62,32,172.72
58,34,177.8
52,29,152.4
81,28,177.8
70,27,170.18
61,27,180.34
56,28,154.94
58,30,162.56
61,31,162.56
56,30,165.1
58,52,167.64
62,32,165.1
55,42,162.56
54,46,160.02
61,38,162.56
74,35,185.42
68,30,175.26
61,26,170.18
86,63,162.56
77,33,170.18
77,27,175.26
58,35,165.1
68,45,160.02
68,25,180.34
57,34,167.64
82,36,175.26
56,51,160.02
52,32,157.48
63,29,160.02
63,33,180.34
58,41,165.1
63,38,160.02
70,33,177.8
61,31,157.48
70,43,170.18
44,28,152.4
56,23,170.18
61,27,175.26
49,37,152.4
56,33,160.02
72,28,160.02
56,31,165.1
56,32,175.26
65,31,160.02
56,22,160.02
77,31,152.4
48,29,157.48
56,45,157.48
58,42,162.56
61,36,160.02
52,32,165.1
54,26,162.56
58,25,160.02
60,27,162.56
56,52,157.48
63,27,167.64
55,21,162.56
57,34,167.64
63,34,170.18
70,27,170.18
55,26,170.18
70,33,180.34
54,34,165.1
54,29,160.02
63,34,172.72
63,43,160.02
56,29,160.02
68,33,162.56
58,49,162.56
48,53,160.02
65,35,160.02
65,51,167.64
49,39,157.48
64,36,175.26
56,32,157.48
71,39,175.26
65,41,162.56
68,23,172.72
62,46,162.56
48,31,154.94
63,34,170.18
72,36,172.72
83,36,167.64
76,28,175.26
65,50,162.56
58,31,167.64
83,31,182.88
49,44,172.72
65,44,175.26
61,32,165.1
54,30,167.64
47,43,157.48
72,32,172.72
62,44,165.1
65,37,165.1
47,28,157.48
63,30,160.02
68,34,167.64
47,32,160.02
58,36,172.72
52,36,162.56
66,40,165.1
65,37,165.1
58,31,160.02
74,31,167.64
70,25,167.64
77,31,162.56
65,30,167.64
54,37,160.02
63,35,172.72
54,28,160.02
57,32,167.64
68,27,177.8
54,52,167.64
56,23,167.64
58,25,175.26
56,49,160.02
75,48,160.02
49,30,152.4
65,31,172.72
54,32,167.64
50,29,157.48
68,29,157.48
51,42,160.02
58,28,160.02
71,30,172.72
72,27,162.56
54,31,162.56
65,37,167.64
56,31,162.56
58,32,167.64
66,30,180.34
54,30,157.48
65,35,170.18
61,35,162.56
81,35,177.8
49,34,157.48
70,37,177.8
124,27,165.1
52,36,160.02
60,38,160.02
70,27,157.48
88,48,165.1
58,25,160.02
53,32,162.56
58,26,157.48
74,41,185.42
113,34,162.56
54,,165.1
58,45,162.56
63,33,170.18
56,33,160.02
56,41,165.1
79,35,162.56
55,54,170.18
63,38,165.1
58,55,160.02
52,32,165.1
49,33,170.18
49,31,167.64
58,31,167.64
63,30,172.72
53,33,162.56
68,43,154.94
65,31,170.18
54,30,167.64
58,31,165.1
63,41,162.56
58,40,170.18
55,29,165.1
58,28,170.18
48,36,160.02
81,30,175.26
56,44,167.64
45,28,152.4
58,29,165.1
65,31,165.1
81,32,165.1
63,32,165.1
63,36,172.72
53,33,162.56
65,39,172.72
64,29,157.48
62,32,165.1
57,36,167.64
65,34,160.02
54,31,162.56
61,30,162.56
61,31,160.02
56,44,162.56
70,34,165.1
61,45,162.56
54,40,162.56
86,42,157.48
56,25,170.18
129,34,157.48
56,36,170.18
58,26,160.02
63,34,167.64
65,33,172.72
81,33,154.94
56,37,162.56
54,29,167.64
74,37,162.56
67,32,170.18
61,37,162.56
63,38,165.1
56,31,167.64
58,34,167.64
58,28,165.1
65,25,154.94
60,44,165.1
68,40,175.26
65,27,177.8
62,33,167.64
90,29,175.26
56,28,162.56
52,23,160.02
56,37,160.02
67,25,165.1
54,28,162.56
61,35,170.18
68,24,175.26
47,36,170.18
52,36,167.64
58,21,165.1
53,37,157.48
68,23,167.64
61,36,172.72
83,38,170.18
56,31,160.02
47,28,160.02
63,32,160.02
55,30,157.48
63,37,165.1
67,38,172.72
58,38,167.64
56,35,160.02
54,31,167.64
54,31,172.72
62,31,165.1
68,29,177.8
61,32,162.56
70,38,162.56
60,27,167.64
65,36,172.72
58,32,177.8
71,40,162.56
68,50,160.02
63,44,165.1
57,49,165.1
55,34,167.64
55,28,167.64
54,40,154.94
61,30,167.64
51,,165.1
65,28,170.18
49,33,165.1
61,29,172.72
63,28,182.88
72,35,165.1
56,41,154.94
54,32,167.64
61,30,154.94
52,30,167.64
65,32,175.26
74,29,177.8
90,52,170.18
81,31,152.4
53,54,160.02
57,34,165.1
61,28,165.1
61,29,165.1
61,32,162.56
70,24,160.02
79,38,180.34
58,30,160.02
68,27,180.34
53,32,157.48
70,36,167.64
63,50,167.64
65,26,170.18
68,43,177.8
61,48,165.1
70,32,165.1
95,47,167.64
54,29,162.56
66,37,167.64
63,33,180.34
65,37,175.26
61,34,167.64
68,36,154.94
47,31,152.4
79,29,170.18
74,31,167.64
65,28,167.64
49,32,165.1
65,40,170.18
61,34,172.72
52,32,157.48
71,36,162.56
70,49,165.1
65,28,157.48
48,30,160.02
43,28,162.56
56,28,162.56
63,48,162.56
58,40,167.64
56,33,167.64
68,35,167.64
58,31,160.02
86,28,175.26
68,37,
54,28,157.48
56,34,165.1
58,28,162.56
61,33,160.02
62,64,165.1
67,32,177.8
54,27,160.02
68,28,160.02
47,31,160.02
65,22,170.18
56,32,162.56
56,47,165.1
70,28,177.8
63,29,154.94
63,37,154.94
72,30,165.1
61,33,175.26
72,43,180.34
55,37,175.26
63,31,170.18
63,45,172.72
54,32,162.56
49,40,157.48
54,49,170.18
58,35,160.02
58,22,172.72
58,31,162.56
54,41,154.94
58,22,165.1
68,22,157.48
68,26,157.48
55,41,162.56
56,23,162.56
90,29,177.8
72,31,175.26
63,27,157.48
64,34,170.18
56,36,154.94
52,28,165.1
63,32,167.64
58,29,167.64
74,28,167.64
67,29,165.1
56,33,162.56
54,38,160.02
56,27,162.56
54,28,160.02
54,27,167.64
45,34,152.4
68,24,170.18
64,26,177.8
54,31,154.94
57,36,162.56
73,37,157.48
65,30,177.8
74,25,172.72
63,33,170.18
68,31,162.56
56,36,162.56
62,33,160.02
58,28,172.72
61,32,170.18
58,31,167.64
49,31,157.48
56,41,157.48
70,48,162.56
56,22,162.56
65,29,170.18
53,30,152.4
57,33,172.72
58,37,160.02
43,46,152.4
61,26,172.72
106,30,167.64
55,42,157.48
58,32,162.56
58,31,167.64
61,32,152.4
70,28,149.86
65,33,172.72
46,36,154.94
77,43,170.18
54,32,157.48
53,36,157.48
70,30,170.18
62,41,162.56
58,39,172.72
86,46,172.72
68,58,160.02
72,43,172.72
45,37,154.94
56,27,152.4
70,29,162.56
54,38,162.56
47,36,170.18
58,36,175.26
61,36,160.02
80,54,172.72
58,35,157.48
61,26,170.18
45,32,152.4
56,39,167.64
65,25,162.56
68,30,170.18
58,29,162.56
54,32,170.18
61,45,172.72
65,28,172.72
99,36,162.56
54,35,157.48
65,36,157.48
49,24,165.1
54,34,162.56
68,60,157.48
61,33,165.1
61,26,160.02
57,54,160.02
56,37,170.18
72,27,165.1
58,44,157.48
61,20,175.26
49,41,152.4
74,39,167.64
63,24,170.18
61,31,165.1
47,33,154.94
68,28,165.1
55,27,152.4
58,33,162.56
58,31,162.56
63,28,162.56
64,52,162.56
63,28,165.1
63,54,172.72
49,36,167.64
63,35,162.56
45,30,162.56
79,51,160.02
54,56,162.56
71,33,160.02
65,49,162.56
65,36,167.64
83,41,162.56
49,31,165.1
56,39,167.64
47,26,160.02
63,22,172.72
58,52,162.56
58,31,167.64
61,25,175.26
56,41,162.56
45,26,160.02
70,33,170.18
72,53,172.72
54,26,165.1
49,26,152.4
49,32,162.56
63,29,162.56
61,31,167.64
65,41,162.56
58,29,157.48
61,33,160.02
63,32,162.56
83,31,157.48
63,29,170.18
50,31,157.48
56,31,162.56
70,34,185.42
58,32,167.64
58,36,170.18
61,30,167.64
54,37,177.8
57,29,170.18
90,29,170.18
72,32,172.72
52,28,167.64
61,34,157.48
53,38,160.02
70,29,167.64
61,30,167.64
54,24,160.02
56,27,154.94
72,26,167.64
52,28,157.48
70,35,167.64
53,28,160.02
58,29,170.18
49,53,160.02
54,29,165.1
47,33,160.02
70,34,175.26
58,31,165.1
56,40,165.1
49,31,160.02
58,30,165.1
65,29,162.56
58,30,157.48
68,30,175.26
57,26,167.64
56,33,165.1
58,42,170.18
72,44,180.34
68,30,167.64
47,34,154.94
68,31,167.64
65,28,160.02
65,51,170.18
65,39,167.64
54,32,162.56
56,23,177.8
72,38,157.48
61,33,167.64
56,31,165.1
53,33,165.1
49,27,162.56
65,34,170.18
65,28,160.02
58,31,165.1
61,30,167.64
49,38,152.4
63,31,167.64
55,34,167.64
65,47,162.56
70,36,165.1
52,23,160.02
72,34,172.72
68,32,172.72
74,33,167.64
61,34,170.18
50,32,175.26
53,31,157.48
54,30,165.1
58,36,172.72
65,58,167.64
54,25,
54,48,162.56
49,31,170.18
57,47,160.02
45,27,157.48
58,34,160.02
63,50,172.72
62,28,162.56
61,31,165.1
72,31,172.72
90,33,160.02
56,28,162.56
61,33,160.02
58,26,170.18
70,35,172.72
58,31,160.02
58,33,154.94
63,25,167.64
66,55,170.18
56,39,165.1
52,34,165.1
72,26,167.64
61,32,167.64
72,38,165.1
61,42,165.1
43,34,160.02
58,41,162.56
63,32,172.72
53,27,157.48
72,33,165.1
65,29,167.64
52,31,160.02
56,60,170.18
56,28,165.1
72,38,177.8
72,41,160.02
63,59,177.8
52,27,167.64
61,41,162.56
56,31,165.1
56,32,162.56
70,28,157.48
68,29,177.8
65,30,177.8
54,22,170.18
49,32,160.02
65,26,162.56
56,33,172.72
61,34,175.26
47,36,170.18
52,36,162.56
62,42,180.34
61,34,177.8
56,31,167.64
56,30,170.18
49,29,157.48
44,54,157.48
47,33,157.48
56,21,167.64
65,42,167.64
76,42,175.26
68,38,177.8
77,39,177.8
61,32,165.1
63,44,170.18
72,29,165.1
58,52,157.48
52,59,152.4
70,33,162.56
65,31,160.02
61,20,175.26
61,30,170.18
61,44,177.8
68,31,162.56
54,32,160.02
56,30,162.56
72,34,180.34
61,37,167.64
51,26,157.48
56,32,157.48
77,37,170.18
54,20,170.18
72,54,165.1
47,27,162.56
55,44,162.56
68,48,180.34
50,39,157.48
72,29,160.02
58,35,162.56
62,29,172.72
54,27,175.26
56,24,167.64
58,34,160.02
58,29,167.64
55,27,162.56
66,42,154.94
70,32,170.18
63,53,162.56
74,32,172.72
64,26,180.34
58,47,170.18
58,51,167.64
65,30,172.72
53,33,160.02
61,26,162.56
58,33,160.02
52,32,165.1
61,31,167.64
58,40,170.18
53,35,160.02
52,27,170.18
66,42,154.94
62,31,165.1
63,27,172.72
90,23,167.64
54,45,157.48
50,31,165.1
68,43,154.94
49,21,154.94
72,37,170.18
58,29,157.48
63,30,170.18
75,27,165.1
63,29,154.94
65,32,165.1
52,27,157.48
63,26,180.34
62,38,172.72
79,46,167.64
57,21,167.64
56,18,165.1
65,41,167.64
63,30,165.1
56,30,154.94
63,37,165.1
56,50,170.18
65,31,157.48
62,41,160.02
61,27,157.48
58,32,162.56
43,32,162.56
54,26,157.48
61,21,165.1
122,27,170.18
68,63,162.56
62,36,160.02
52,30,157.48
40,30,154.94
56,43,160.02
63,20,172.72
68,24,157.48
58,27,165.1
63,32,160.02
56,28,167.64
61,37,162.56
62,33,160.02
65,30,170.18
61,33,160.02
81,47,172.72
67,36,162.56
72,21,172.72
79,30,167.64
65,46,167.64
91,34,172.72
52,26,157.48
52,36,160.02
54,33,152.4
72,39,167.64
54,29,154.94
50,27,160.02
70,45,160.02
70,28,172.72
71,29,167.64
53,29,152.4
49,24,160.02
70,27,157.48
58,28,160.02
63,36,167.64
77,27,175.26
75,39,167.64
62,57,160.02
58,23,157.48
61,25,162.56
61,27,177.8
56,35,160.02
56,31,160.02
65,30,160.02
49,22,152.4
61,48,172.72
50,24,160.02
56,32,165.1
77,34,180.34
55,26,170.18
86,26,172.72
58,30,167.64
65,42,157.48
56,47,165.1
90,29,157.48
65,64,167.64
104,40,177.8
56,34,162.56
72,39,172.72
83,36,170.18
57,31,162.56
79,33,160.02
74,44,167.64
83,29,172.72
63,34,162.56
65,30,165.1
52,29,167.64
72,32,175.26
65,26,167.64
90,36,177.8
52,26,170.18
79,34,180.34
56,36,170.18
65,36,167.64
65,37,175.26
62,29,162.56
65,39,162.56
61,28,170.18
61,25,162.56
52,24,157.48
70,30,167.64
68,44,170.18
54,28,149.86
62,30,167.64
46,56,154.94
70,33,162.56
58,34,175.26
63,33,177.8
58,31,160.02
56,31,160.02
58,24,165.1
58,31,170.18
56,28,165.1
68,32,165.1
63,31,165.1
72,35,175.26
68,28,157.48
54,30,157.48
56,41,167.64
68,46,165.1
74,27,172.72
56,34,162.56
43,42,154.94
61,29,162.56
52,31,162.56
74,27,182.88
63,31,157.48
77,38,172.72
52,27,167.64
81,38,175.26
61,21,170.18
65,26,172.72
68,34,167.64
52,19,167.64
54,43,157.48
52,24,162.56
63,40,165.1
53,48,160.02
49,28,152.4
63,41,162.56
65,32,160.02
56,39,165.1
65,26,172.72
78,40,160.02
58,38,172.72
62,30,165.1
63,24,165.1
60,31,170.18
62,34,167.64
63,32,175.26
49,29,152.4
61,30,170.18
79,35,182.88
61,32,170.18
53,45,175.26
65,28,162.56
53,33,152.4
57,43,170.18
64,39,167.64
56,29,160.02
56,38,154.94
70,28,172.72
65,27,170.18
54,28,165.1
55,35,160.02
111,34,167.64
70,30,162.56
58,29,162.56
72,25,167.64
63,26,160.02
56,37,160.02
56,33,170.18
59,35,160.02
74,42,160.02
63,19,160.02
48,53,160.02
58,20,157.48
77,31,177.8
52,39,157.48
61,37,175.26
65,25,172.72
65,34,167.64
63,22,160.02
53,32,170.18
72,31,167.64
61,27,165.1
72,35,165.1
58,28,172.72
83,40,180.34
52,41,170.18
54,30,160.02
74,36,175.26
61,42,170.18
68,36,167.64
56,34,160.02
55,32,167.64
59,20,165.1
54,45,162.56
50,43,160.02
59,31,170.18
49,30,154.94
56,28,160.02
53,31,160.02
58,25,170.18
49,33,165.1
54,36,160.02
90,33,172.72
74,31,167.64
68,23,172.72
65,24,157.48
51,26,162.56
49,19,167.64
68,33,170.18
63,36,170.18
61,29,165.1
58,24,167.64
65,28,167.64
63,59,160.02
61,31,157.48
52,29,160.02
56,29,162.56
51,29,152.4
59,30,170.18
53,26,162.56
68,29,165.1
68,43,157.48
52,30,170.18
65,19,180.34
49,31,160.02
61,40,165.1
72,33,170.18
55,53,170.18
61,29,167.64
49,30,165.1
52,23,160.02
48,36,152.4
54,33,172.72
54,35,162.56
57,32,162.56
61,56,175.26
70,54,172.72
58,24,175.26
72,26,167.64
60,40,175.26
68,24,175.26
68,53,157.48
58,34,152.4
54,24,182.88
47,31,162.56
48,33,152.4
63,34,152.4
57,27,162.56
68,30,157.48
58,38,170.18
63,30,167.64
72,32,165.1
63,33,172.72
72,42,160.02
65,34,170.18
58,25,180.34
56,30,170.18
63,31,172.72
89,29,157.48
62,57,167.64
52,34,157.48
79,36,175.26
63,37,154.94
72,23,152.4
72,43,162.56
54,49,165.1
57,44,157.48
77,43,167.64
54,40,162.56
48,43,154.94
61,24,167.64
58,42,165.1
54,30,160.02
58,35,167.64
52,27,160.02
61,28,162.56
57,61,167.64
46,50,157.48
65,30,165.1
65,32,160.02
65,26,160.02
58,25,165.1
58,27,170.18
51,29,157.48
53,30,160.02
65,37,172.72
56,27,175.26
66,45,162.56
63,33,165.1
65,47,175.26
49,34,157.48
54,32,147.32
86,36,170.18
72,32,172.72
74,34,165.1
61,37,167.64
77,34,157.48
51,20,149.86
63,28,182.88
56,37,162.56
49,34,160.02
54,37,165.1
54,27,170.18
58,33,165.1
52,32,162.56
56,27,165.1
68,42,175.26
63,31,165.1
58,26,157.48
61,26,172.72
65,50,162.56
55,28,160.02
58,31,154.94
56,36,
52,30,170.18
65,30,170.18
46,54,160.02
63,33,165.1
54,25,157.48
49,35,154.94
68,36,170.18
79,28,175.26
70,33,162.56
56,34,167.64
73,45,165.1
81,32,165.1
76,24,165.1
53,51,157.48
59,35,170.18
70,42,167.64
48,44,162.56
63,30,170.18
52,29,170.18
61,27,177.8
65,30,162.56
58,32,154.94
63,40,170.18
59,38,160.02
72,35,182.88
49,30,157.48
70,26,
81,28,170.18
61,49,167.64
65,46,167.64
53,25,167.64
54,30,170.18
65,38,175.26
57,26,157.48
49,36,162.56
81,32,167.64
58,25,170.18
58,41,157.48
53,30,165.1
61,29,160.02
43,30,162.56
70,29,165.1
77,41,175.26
63,57,167.64
70,21,170.18
64,45,175.26
58,30,170.18
52,41,170.18
79,43,165.1
61,31,160.02
75,40,172.72
58,34,175.26
59,28,160.02
70,49,170.18
49,35,162.56
58,33,170.18
58,31,167.64
62,37,172.72
64,75,160.02
63,31,162.56
77,28,165.1
58,34,175.26
49,41,157.48
53,31,167.64
80,47,165.1
58,28,170.18
63,28,160.02
57,29,157.48
56,34,170.18
63,32,167.64
58,34,167.64
61,31,170.18
58,29,152.4
77,27,175.26
77,43,170.18
59,36,165.1
72,27,180.34
113,25,180.34
58,35,162.56
61,29,165.1
46,31,157.48
63,31,170.18
62,30,170.18
54,41,160.02
72,35,160.02
54,24,157.48
51,32,162.56
56,48,177.8
61,39,165.1
45,28,149.86
61,33,167.64
92,28,177.8
63,29,165.1
70,29,170.18
61,22,170.18
54,27,162.56
62,36,170.18
68,23,172.72
51,36,154.94
58,32,170.18
56,42,175.26
56,30,162.56
56,32,170.18
56,25,152.4
72,34,152.4
44,34,154.94
56,39,160.02
54,20,160.02
58,29,172.72
58,41,175.26
76,32,180.34
68,35,177.8
55,33,157.48
58,37,162.56
65,32,162.56
58,40,162.56
54,41,165.1
74,35,172.72
56,30,162.56
61,34,157.48
72,32,172.72
61,29,165.1
74,36,172.72
68,32,160.02
102,43,167.64
47,22,157.48
56,24,160.02
61,31,175.26
72,37,170.18
86,30,172.72
63,25,177.8
70,52,172.72
54,30,152.4
65,44,162.56
58,36,165.1
86,35,165.1
61,29,167.64
70,60,157.48
54,42,157.48
63,48,162.56
63,34,172.72
56,33,165.1
56,38,160.02
52,30,160.02
61,32,170.18
61,26,154.94
68,38,165.1
56,30,154.94
72,33,170.18
58,27,162.56
65,29,177.8
61,34,177.8
84,34,167.64
61,29,162.56
56,27,165.1
61,38,157.48
74,28,157.48
65,35,175.26
58,44,165.1
52,28,162.56
52,33,167.64
68,23,162.56
54,28,157.48
61,33,170.18
81,36,162.56
61,46,154.94
65,32,165.1
56,32,160.02
47,39,157.48
65,47,175.26
92,33,172.72
55,22,165.1
54,40,175.26
56,34,157.48
68,33,167.64
61,33,172.72
45,32,149.86
65,40,167.64
54,50,160.02
58,34,165.1
52,38,167.64
86,29,167.64
79,32,165.1
68,36,170.18
54,34,154.94
56,31,167.64
54,24,157.48
63,23,165.1
49,28,157.48
72,33,175.26
57,42,167.64
52,27,157.48
63,32,165.1
72,29,177.8
86,33,154.94
61,57,157.48
64,37,170.18
58,34,160.02
52,34,162.56
53,39,162.56
72,33,177.8
66,41,167.64
61,28,167.64
54,37,167.64
62,32,160.02
52,24,157.48
47,30,160.02
63,37,180.34
47,33,160.02
63,29,162.56
81,34,170.18
72,24,177.8
49,39,157.48
74,27,172.72
72,39,172.72
62,32,167.64
56,38,172.72
61,34,175.26
56,32,165.1
122,37,162.56
53,35,170.18
52,23,162.56
74,31,165.1
74,31,172.72
46,48,152.4
70,38,162.56
58,31,170.18
52,36,167.64
68,26,172.72
72,26,160.02
104,35,177.8
61,34,
58,32,172.72
68,38,167.64
57,33,170.18
54,32,177.8
63,54,160.02
52,29,162.56
52,29,157.48
79,35,172.72
49,28,154.94
48,36,157.48
90,46,165.1
53,29,160.02
67,32,170.18
45,30,162.56
56,32,160.02
52,31,157.48
55,30,167.64
61,30,160.02
61,24,167.64
63,29,154.94
62,43,177.8
53,45,162.56
54,28,170.18
79,43,170.18
58,32,170.18
86,35,167.64
53,,167.64
63,25,167.64
52,29,167.64
79,40,160.02
45,34,157.48
68,32,175.26
61,28,152.4
61,26,177.8
54,28,157.48
70,40,175.26
72,18,160.02
58,34,175.26
50,15,157.48
70,23,160.02
48,36,162.56
71,36,170.18
48,28,160.02
63,34,170.18
70,24,160.02
65,30,167.64
56,56,167.64
66,37,154.94
58,40,175.26
49,36,157.48
63,29,167.64
65,26,167.64
58,33,175.26
79,33,160.02
70,28,162.56
55,26,170.18
56,20,165.1
58,29,162.56
56,31,160.02
58,34,162.56
65,32,175.26
81,28,185.42
54,39,162.56
72,21,172.72
66,36,165.1
61,26,170.18
58,46,165.1
56,21,167.64
65,34,170.18
63,46,175.26
72,35,167.64
53,42,167.64
81,36,172.72
61,37,167.64
56,31,162.56
52,31,154.94
61,29,157.48
54,27,157.48
61,47,165.1
48,27,162.56
49,42,165.1
72,29,160.02
54,30,165.1
59,67,162.56
68,42,167.64
61,42,162.56
63,35,172.72
71,31,177.8
70,35,172.72
65,34,152.4
56,27,160.02
57,35,170.18
56,26,170.18
53,29,160.02
60,40,167.64
59,43,170.18
40,31,149.86
52,35,165.1
68,48,165.1
56,21,160.02
68,35,157.48
56,31,162.56
61,28,162.56
56,41,157.48
72,29,165.1
62,32,165.1
61,47,162.56
54,35,165.1
51,23,165.1
55,42,157.48
52,40,172.72
47,51,157.48
71,39,175.26
52,43,154.94
61,29,165.1
49,28,170.18
63,35,172.72
68,28,170.18
62,33,157.48
63,28,160.02
54,28,157.48
56,33,167.64
58,39,182.88
66,29,175.26
63,34,165.1
46,21,154.94
54,29,162.56
62,28,165.1
83,36,160.02
72,40,157.48
51,29,154.94
52,38,152.4
72,32,172.72
74,23,175.26
63,47,167.64
58,21,170.18
47,30,149.86
57,30,162.56
55,28,162.56
79,56,175.26
63,26,175.26
58,30,160.02
54,38,162.56
58,25,170.18
54,24,165.1
68,23,172.72
64,26,152.4
63,38,167.64
56,30,167.64
57,36,170.18
49,26,162.56
58,30,165.1
54,31,160.02
58,31,167.64
47,25,157.48
58,30,157.48
48,43,162.56
68,30,167.64
61,29,175.26
54,28,157.48
54,34,170.18
47,32,157.48
68,37,165.1
52,35,157.48
58,34,160.02
79,37,165.1
56,35,172.72
65,42,162.56
51,41,160.02
65,42,172.72
49,27,165.1
69,31,170.18
61,26,152.4
44,36,152.4
65,26,170.18
65,27,165.1
83,33,160.02
58,18,165.1
56,36,165.1
58,57,160.02
56,38,172.72
63,35,172.72
48,24,157.48
47,33,154.94
61,32,162.56
58,28,162.56
62,28,165.1
66,36,170.18
65,33,170.18
65,28,160.02
68,31,172.72
72,31,172.72
54,25,157.48
47,32,165.1
64,46,170.18
58,30,165.1
52,37,160.02
63,46,170.18
86,28,167.64
63,39,172.72
68,21,167.64
54,31,162.56
66,28,154.94
61,41,165.1
56,35,160.02
54,35,157.48
54,36,160.02
52,30,167.64
95,29,162.56
49,25,162.56
84,30,177.8
53,29,162.56
68,30,167.64
45,27,162.56
50,33,160.02
62,42,162.56
81,37,172.72
82,45,162.56
54,30,170.18
45,35,157.48
57,39,172.72
49,38,154.94
53,33,157.48
49,32,162.56
54,35,162.56
63,24,170.18
54,28,165.1
49,38,162.56
81,31,162.56
77,27,182.88
45,31,162.56
52,32,162.56
63,44,167.64
54,20,162.56
56,24,157.48
83,33,170.18
62,37,167.64
61,34,172.72
83,31,177.8
61,60,165.1
59,53,157.48
60,33,165.1
80,29,162.56
63,32,170.18
57,31,157.48
59,37,167.64
43,30,157.48
50,31,162.56
49,39,160.02
56,33,175.26
63,30,172.72
56,35,160.02
64,43,167.64
47,31,154.94
77,28,172.72
70,33,162.56
49,31,157.48
54,21,172.72
63,45,160.02
68,46,154.94
63,38,172.72
61,31,172.72
68,30,157.48
57,45,162.56
65,35,170.18
68,31,172.72
63,31,162.56
54,34,162.56
61,28,162.56
54,35,167.64
69,47,177.8
58,28,167.64
87,53,165.1
71,33,172.72
